Date,Team,Opponent,Result,Score,Opponent Score,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate
2023-11-18,173,220,L,30,31,0,0,28.90909090909091,6,5,0.8,0.3333333333333333
2023-11-18,220,173,W,31,30,1,0,24.0,5,6,0.2,0.6666666666666666
2023-11-18,175,255,W,27,26,0,0,27.63636363636364,8,3,0.6666666666666666,0.8
2023-11-18,255,175,L,26,27,1,0,21.727272727272727,6,5,0.6,0.5
2023-11-18,180,226,L,21,31,0,0,30.09090909090909,7,4,0.8,0.5
2023-11-18,226,180,W,31,21,1,0,25.727272727272727,7,4,0.6,0.6666666666666666
2023-11-18,181,229,L,3,31,0,1,13.363636363636363,2,9,0.2,0.1666666666666666
2023-11-18,229,181,W,31,3,1,0,18.0,2,9,0.1666666666666666,0.2
2023-11-18,182,253,L,23,28,0,0,19.727272727272727,2,9,0.25,0.1428571428571428
2023-11-18,253,182,W,28,23,1,0,28.818181818181817,6,5,0.6666666666666666,0.4
2023-11-18,183,233,W,27,17,1,0,29.0,6,5,0.6666666666666666,0.4
2023-11-18,233,183,L,17,27,0,0,31.727272727272727,8,3,1.0,0.5
2023-11-18,184,186,L,13,24,0,0,19.363636363636363,3,8,0.3333333333333333,0.2
2023-11-18,186,184,W,24,13,1,0,33.0,6,5,0.6666666666666666,0.4
2023-11-18,185,202,W,47,20,0,0,23.0,4,7,0.3333333333333333,0.4
2023-11-18,202,185,L,20,47,1,0,23.272727272727277,3,8,0.3333333333333333,0.2
2023-11-18,190,252,W,48,6,0,0,23.727272727272727,9,2,0.8333333333333334,0.8
2023-11-18,252,190,L,6,48,1,0,12.545454545454543,0,11,0.0,0.0
2023-11-18,197,237,W,24,16,0,0,31.818181818181817,6,5,0.6,0.5
2023-11-18,237,197,L,16,24,1,0,23.09090909090909,2,9,0.25,0.1428571428571428
2023-11-18,199,240,W,16,10,1,0,24.09090909090909,8,3,1.0,0.5
2023-11-18,240,199,L,10,16,0,0,17.727272727272727,3,8,0.6,0.0
2023-11-18,208,224,L,24,34,0,0,21.09090909090909,3,8,0.5,0.0
2023-11-18,224,208,W,34,24,1,0,28.818181818181817,4,7,0.6666666666666666,0.0
2023-11-18,209,210,L,0,35,1,0,22.727272727272727,6,5,0.8,0.3333333333333333
2023-11-18,210,209,W,35,0,0,0,17.181818181818183,4,7,0.2,0.5
2023-11-18,217,227,W,24,23,1,0,28.63636363636364,6,5,0.6666666666666666,0.4
2023-11-18,227,217,L,23,24,0,0,33.0,5,6,0.6,0.3333333333333333
2023-11-18,228,232,W,38,20,0,0,27.454545454545453,7,4,0.8,0.5
2023-11-18,232,228,L,20,38,1,0,41.833333333333336,7,5,0.5714285714285714,0.6
2023-11-18,239,251,W,27,24,1,0,15.181818181818182,5,6,0.6,0.3333333333333333
2023-11-18,251,239,L,24,27,0,0,37.54545454545455,7,4,0.6,0.6666666666666666
2023-11-21,22,254,W,34,10,0,0,26.33333333333333,7,5,0.6,0.5714285714285714
2023-11-21,254,22,L,10,34,1,0,23.666666666666668,4,8,0.6,0.1428571428571428
2023-11-21,26,57,L,11,24,1,0,20.916666666666668,3,9,0.1666666666666666,0.3333333333333333
2023-11-21,57,26,W,24,11,0,0,20.33333333333333,6,6,0.8333333333333334,0.1666666666666666
2023-11-23,124,162,L,7,17,1,0,21.83333333333333,5,7,0.5,0.25
2023-11-23,162,124,W,17,7,0,0,34.833333333333336,10,2,1.0,0.6
2023-11-24,2,20,L,19,27,0,0,27.58333333333333,8,4,0.8,0.5714285714285714
2023-11-24,20,2,W,27,19,1,0,32.0,7,5,0.8333333333333334,0.3333333333333333
2023-11-24,3,157,L,14,25,1,0,16.25,2,10,0.4,0.0
2023-11-24,157,3,W,25,14,0,0,22.916666666666668,9,3,0.8333333333333334,0.6666666666666666
2023-11-24,11,127,L,14,48,1,0,26.58333333333333,4,8,0.4285714285714285,0.2
2023-11-24,127,11,W,48,14,0,0,34.083333333333336,10,2,0.8571428571428571,0.8
2023-11-24,21,119,L,20,45,1,0,25.0,6,6,0.4285714285714285,0.6
2023-11-24,119,21,W,45,20,0,0,32.083333333333336,7,5,0.7142857142857143,0.4
2023-11-24,33,219,L,17,32,1,0,23.166666666666668,5,7,0.8,0.1428571428571428
2023-11-24,219,33,W,32,17,0,0,35.25,11,1,1.0,0.8333333333333334
2023-11-24,89,136,W,13,10,0,0,18.0,10,2,0.8571428571428571,0.8
2023-11-24,136,89,L,10,13,1,0,18.0,5,7,0.5714285714285714,0.2
2023-11-24,115,208,W,45,21,0,0,39.66666666666666,9,3,0.6666666666666666,0.8333333333333334
2023-11-24,208,115,L,21,45,1,0,21.08333333333333,3,9,0.4285714285714285,0.0
2023-11-24,120,165,L,0,42,1,0,15.916666666666666,4,8,0.4285714285714285,0.2
2023-11-24,165,120,W,42,0,0,0,37.16666666666666,10,2,0.8571428571428571,0.8
2023-11-24,139,236,L,41,44,1,0,27.25,4,8,0.3333333333333333,0.3333333333333333
2023-11-24,236,139,W,44,41,0,0,34.083333333333336,6,6,0.5,0.5
2023-11-24,159,206,W,69,45,1,0,43.16666666666666,10,2,1.0,0.6666666666666666
2023-11-24,206,159,L,45,69,0,0,31.33333333333333,5,7,0.5714285714285714,0.2
2023-11-24,163,164,W,31,7,1,0,45.25,11,1,1.0,0.8
2023-11-24,164,163,L,7,31,0,0,33.833333333333336,8,4,0.8333333333333334,0.5
2023-11-24,214,217,W,57,7,1,0,35.083333333333336,11,1,1.0,0.8333333333333334
2023-11-24,217,214,L,7,57,0,0,26.83333333333333,6,6,0.6666666666666666,0.3333333333333333
2023-11-24,222,235,W,29,16,1,0,27.916666666666668,11,1,0.8571428571428571,1.0
2023-11-24,235,222,L,16,29,0,0,31.666666666666668,8,4,0.8333333333333334,0.5
2023-11-25,5,14,W,27,24,0,0,35.75,11,1,0.8571428571428571,1.0
2023-11-25,14,5,L,24,27,1,0,27.25,6,6,0.4285714285714285,0.6
2023-11-25,8,71,W,55,27,1,0,35.75,8,4,0.8333333333333334,0.5
2023-11-25,71,8,L,27,55,0,0,30.916666666666668,6,6,0.8333333333333334,0.1666666666666666
2023-11-25,9,10,L,23,59,1,0,17.75,3,9,0.25,0.25
2023-11-25,10,9,W,59,23,0,0,34.333333333333336,9,3,0.8333333333333334,0.6666666666666666
2023-11-25,12,111,L,21,35,0,0,27.75,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,111,12,W,35,21,1,0,23.25,6,6,0.8333333333333334,0.1666666666666666
2023-11-25,15,36,L,21,24,1,0,34.083333333333336,9,3,0.8333333333333334,0.6666666666666666
2023-11-25,36,15,W,24,21,0,0,29.166666666666668,8,4,0.6,0.7142857142857143
2023-11-25,16,160,L,34,40,0,0,23.08333333333333,5,7,0.6666666666666666,0.1666666666666666
2023-11-25,160,16,W,40,34,1,0,30.166666666666668,9,3,0.8571428571428571,0.6
2023-11-25,17,118,L,15,17,1,0,18.25,4,8,0.5,0.1666666666666666
2023-11-25,118,17,W,17,15,0,0,27.25,10,2,0.8,0.8571428571428571
2023-11-25,18,250,L,31,34,1,0,23.08333333333333,3,9,0.125,0.5
2023-11-25,250,18,W,34,31,0,0,31.58333333333333,8,4,0.8333333333333334,0.5
2023-11-25,29,228,W,33,7,0,0,31.58333333333333,6,6,0.5,0.5
2023-11-25,228,29,L,7,33,1,0,25.75,7,5,0.6666666666666666,0.5
2023-11-25,35,192,L,14,48,0,0,17.5,3,9,0.1666666666666666,0.3333333333333333
2023-11-25,192,35,W,48,14,1,0,30.83333333333333,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,37,94,L,16,49,1,0,24.08333333333333,3,9,0.1428571428571428,0.4
2023-11-25,94,37,W,49,16,0,0,33.583333333333336,8,4,0.7142857142857143,0.6
2023-11-25,38,188,W,16,7,0,0,29.166666666666668,8,4,0.8571428571428571,0.4
2023-11-25,188,38,L,7,16,1,0,26.0,5,7,0.7142857142857143,0.0
2023-11-25,39,93,L,14,56,1,0,28.0,7,5,0.6666666666666666,0.5
2023-11-25,93,39,W,56,14,0,0,35.166666666666664,11,1,0.8333333333333334,1.0
2023-11-25,41,238,L,17,23,0,0,28.166666666666668,4,8,0.3333333333333333,0.3333333333333333
2023-11-25,238,41,W,23,17,1,0,24.5,8,4,0.8571428571428571,0.4
2023-11-25,42,77,L,24,27,0,0,26.08333333333333,5,7,0.6666666666666666,0.1666666666666666
2023-11-25,77,42,W,27,24,1,0,21.384615384615383,5,8,0.5714285714285714,0.1666666666666666
2023-11-25,48,100,W,36,34,1,0,32.666666666666664,9,3,0.7142857142857143,0.8
2023-11-25,100,48,L,34,36,0,0,30.0,9,3,0.8,0.7142857142857143
2023-11-25,50,148,L,3,66,0,0,18.83333333333333,8,4,0.8,0.5714285714285714
2023-11-25,148,50,W,66,3,1,0,38.583333333333336,9,3,0.8571428571428571,0.6
2023-11-25,51,167,W,30,19,1,0,27.75,7,5,0.8571428571428571,0.2
2023-11-25,167,51,L,19,30,0,0,20.166666666666668,3,9,0.5,0.0
2023-11-25,52,260,L,7,40,0,0,27.08333333333333,7,5,0.75,0.5
2023-11-25,260,52,W,40,7,1,0,32.333333333333336,8,4,0.8571428571428571,0.4
2023-11-25,53,223,L,27,29,1,0,17.333333333333332,2,10,0.1666666666666666,0.1666666666666666
2023-11-25,223,53,W,29,27,0,0,23.416666666666668,4,8,0.3333333333333333,0.3333333333333333
2023-11-25,61,174,L,21,24,0,0,23.75,4,8,0.3333333333333333,0.3333333333333333
2023-11-25,174,61,W,24,21,1,0,30.25,6,6,0.5714285714285714,0.4
2023-11-25,62,64,L,15,24,1,0,28.416666666666668,5,7,0.6666666666666666,0.1666666666666666
2023-11-25,64,62,W,24,15,0,0,38.75,12,0,1.0,1.0
2023-11-25,63,253,L,28,41,1,0,20.08333333333333,4,8,0.3333333333333333,0.3333333333333333
2023-11-25,253,63,W,41,28,0,0,29.83333333333333,7,5,0.6666666666666666,0.5
2023-11-25,66,184,L,18,33,0,0,29.916666666666668,8,4,0.8333333333333334,0.5
2023-11-25,184,66,W,33,18,1,0,20.5,4,8,0.4285714285714285,0.2
2023-11-25,68,116,L,7,17,0,0,26.83333333333333,7,5,1.0,0.2857142857142857
2023-11-25,116,68,W,17,7,1,1,26.416666666666668,9,3,0.8333333333333334,0.6666666666666666
2023-11-25,70,73,W,31,23,0,0,39.583333333333336,12,0,1.0,1.0
2023-11-25,73,70,L,23,31,1,0,31.166666666666668,6,6,0.5,0.5
2023-11-25,72,161,L,24,25,0,0,25.75,6,6,0.5,0.5
2023-11-25,161,72,W,25,24,1,0,22.916666666666668,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,74,195,L,22,27,0,1,28.727272727272727,5,6,0.75,0.2857142857142857
2023-11-25,195,74,W,27,22,0,1,23.181818181818183,6,5,0.5,0.6
2023-11-25,80,227,L,13,27,0,0,23.666666666666668,4,8,0.4285714285714285,0.2
2023-11-25,227,80,W,27,13,1,0,32.5,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,84,155,L,43,45,1,0,24.5,5,7,0.4285714285714285,0.4
2023-11-25,155,84,W,45,43,0,0,22.75,7,5,0.8333333333333334,0.3333333333333333
2023-11-25,87,172,L,31,35,0,0,22.166666666666668,3,9,0.5,0.0
2023-11-25,172,87,W,35,31,1,0,23.916666666666668,4,8,0.4285714285714285,0.2
2023-11-25,90,95,W,42,35,0,0,26.25,7,5,0.5,0.6666666666666666
2023-11-25,95,90,L,35,42,1,0,37.833333333333336,8,4,0.8571428571428571,0.4
2023-11-25,92,140,L,17,20,0,0,29.83333333333333,8,4,0.8333333333333334,0.5
2023-11-25,140,92,W,20,17,1,0,28.23076923076923,10,3,0.8333333333333334,0.7142857142857143
2023-11-25,97,152,L,27,37,1,0,14.666666666666666,1,11,0.2,0.0
2023-11-25,152,97,W,37,27,0,0,25.25,6,6,0.5,0.5
2023-11-25,98,108,W,38,31,0,0,28.58333333333333,7,5,0.5714285714285714,0.6
2023-11-25,108,98,L,31,38,1,0,33.0,10,2,0.8571428571428571,0.8
2023-11-25,99,212,W,42,30,1,0,46.41666666666666,9,3,1.0,0.4
2023-11-25,212,99,L,30,42,0,0,34.166666666666664,7,5,0.8571428571428571,0.2
2023-11-25,103,234,W,42,28,0,0,40.083333333333336,12,0,1.0,1.0
2023-11-25,234,103,L,28,42,1,0,19.916666666666668,3,9,0.1666666666666666,0.3333333333333333
2023-11-25,106,230,W,52,21,1,0,32.25,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,230,106,L,21,52,0,0,17.333333333333332,2,10,0.3333333333333333,0.0
2023-11-25,112,177,W,42,24,0,0,29.58333333333333,7,5,0.5714285714285714,0.6
2023-11-25,177,112,L,24,42,1,0,22.58333333333333,6,6,0.7142857142857143,0.2
2023-11-25,113,229,L,18,31,1,0,23.166666666666668,3,9,0.1666666666666666,0.3333333333333333
2023-11-25,229,113,W,31,18,0,0,19.08333333333333,3,9,0.1666666666666666,0.3333333333333333
2023-11-25,121,158,W,30,24,1,0,37.583333333333336,12,0,1.0,1.0
2023-11-25,158,121,L,24,30,0,0,32.833333333333336,11,1,1.0,0.8333333333333334
2023-11-25,122,182,L,20,23,0,0,24.25,4,8,0.6666666666666666,0.0
2023-11-25,182,122,W,23,20,1,0,20.0,3,9,0.4,0.1428571428571428
2023-11-25,123,256,L,14,28,1,0,20.166666666666668,5,7,0.5714285714285714,0.2
2023-11-25,256,123,W,28,14,0,0,22.83333333333333,7,5,0.5714285714285714,0.6
2023-11-25,134,146,W,39,20,1,0,26.83333333333333,9,3,0.7142857142857143,0.8
2023-11-25,146,134,L,20,39,0,0,36.583333333333336,8,4,0.8571428571428571,0.4
2023-11-25,135,179,L,14,59,0,0,18.272727272727277,5,6,0.6666666666666666,0.2
2023-11-25,179,135,W,59,14,1,0,41.833333333333336,10,2,1.0,0.6666666666666666
2023-11-25,137,258,L,6,42,1,0,17.333333333333332,2,10,0.1666666666666666,0.1666666666666666
2023-11-25,258,137,W,42,6,0,0,26.08333333333333,8,4,1.0,0.2
2023-11-25,141,194,L,0,35,0,0,22.25,7,5,0.6,0.5714285714285714
2023-11-25,194,141,W,35,0,1,0,26.25,8,4,0.6666666666666666,0.6666666666666666
2023-11-25,145,175,L,27,49,0,0,35.833333333333336,9,3,1.0,0.5714285714285714
2023-11-25,175,145,W,49,27,1,0,29.416666666666668,9,3,0.7142857142857143,0.8
2023-11-25,147,180,L,35,42,1,0,31.416666666666668,7,5,0.8571428571428571,0.2
2023-11-25,180,147,W,42,35,0,0,31.08333333333333,8,4,0.8,0.5714285714285714
2023-11-25,149,224,W,45,42,1,0,34.5,5,7,0.5,0.3333333333333333
2023-11-25,224,149,L,42,45,0,0,29.916666666666668,4,8,0.6666666666666666,0.0
2023-11-25,156,200,W,56,23,0,0,39.083333333333336,9,3,0.8333333333333334,0.6666666666666666
2023-11-25,200,156,L,23,56,1,0,20.58333333333333,3,9,0.0,0.6
2023-11-25,186,231,W,37,31,0,0,33.333333333333336,7,5,0.6666666666666666,0.5
2023-11-25,231,186,L,31,37,1,0,35.5,9,3,0.8333333333333334,0.6666666666666666
2023-11-25,187,216,L,44,52,0,0,30.916666666666668,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,216,187,W,52,44,1,0,36.0,7,5,0.8333333333333334,0.3333333333333333
2023-11-25,196,221,L,17,35,1,0,23.166666666666668,3,9,0.3333333333333333,0.1666666666666666
2023-11-25,221,196,W,35,17,0,0,29.666666666666668,10,2,0.8333333333333334,0.8333333333333334
2023-11-25,205,246,W,35,31,1,0,25.5,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,246,205,L,31,35,0,0,20.25,4,8,0.5,0.1666666666666666
2023-11-25,211,241,W,48,24,1,0,31.5,8,4,0.8571428571428571,0.4
2023-11-25,241,211,L,24,48,0,1,22.83333333333333,2,10,0.3333333333333333,0.0
2023-11-25,243,244,L,17,55,1,0,23.25,3,9,0.3333333333333333,0.1666666666666666
2023-11-25,244,243,W,55,17,0,0,28.58333333333333,6,6,0.6666666666666666,0.3333333333333333
2023-11-25,247,248,W,24,21,1,0,38.0,12,0,1.0,1.0
2023-11-25,248,247,L,21,24,0,0,31.666666666666668,5,7,0.6666666666666666,0.1666666666666666
2023-12-01,103,140,W,49,35,1,0,40.76923076923077,13,0,1.0,1.0
2023-12-01,140,103,L,35,49,0,0,28.714285714285715,10,4,0.8333333333333334,0.625
2023-12-01,163,247,L,31,34,0,0,44.15384615384615,11,2,1.0,0.6666666666666666
2023-12-01,247,163,W,34,31,0,0,37.69230769230769,13,0,1.0,1.0
2023-12-02,5,70,W,27,24,0,0,35.07692307692308,12,1,0.8571428571428571,1.0
2023-12-02,70,5,L,24,27,0,0,38.38461538461539,12,1,1.0,0.8333333333333334
2023-12-02,8,221,L,23,49,0,0,34.76923076923077,8,5,0.8333333333333334,0.4285714285714285
2023-12-02,221,8,W,49,23,1,0,31.153846153846157,11,2,0.8571428571428571,0.8333333333333334
2023-12-02,20,231,W,44,20,0,0,32.92307692307692,8,5,0.8333333333333334,0.4285714285714285
2023-12-02,231,20,L,20,44,1,0,34.30769230769231,9,4,0.7142857142857143,0.6666666666666666
2023-12-02,36,67,L,7,26,0,0,27.46153846153846,8,5,0.6,0.625
2023-12-02,67,36,W,26,7,1,1,27.33333333333333,10,2,1.0,0.6666666666666666
2023-12-02,48,129,L,19,49,0,0,31.615384615384617,9,4,0.7142857142857143,0.6666666666666666
2023-12-02,129,48,W,49,19,1,1,32.083333333333336,11,1,1.0,0.8
2023-12-02,60,169,W,35,14,1,1,30.666666666666668,11,1,1.0,0.8571428571428571
2023-12-02,169,60,L,14,35,0,1,19.5,6,6,0.75,0.375
2023-12-02,64,108,W,16,6,0,0,37.0,13,0,1.0,1.0
2023-12-02,108,64,L,6,16,0,0,30.923076923076923,10,3,0.8571428571428571,0.6666666666666666
2023-12-02,83,194,W,20,17,1,1,33.166666666666664,9,3,0.8,0.7142857142857143
2023-12-02,194,83,L,17,20,0,0,25.53846153846154,8,5,0.6666666666666666,0.5714285714285714
2023-12-02,89,121,L,0,26,0,0,16.615384615384617,10,3,0.8571428571428571,0.6666666666666666
2023-12-02,121,89,W,26,0,0,0,36.69230769230769,13,0,1.0,1.0
2023-12-02,116,191,L,0,41,0,0,24.384615384615383,9,4,0.8333333333333334,0.5714285714285714
2023-12-02,191,116,W,41,0,1,1,37.91666666666666,12,0,1.0,1.0
2023-12-02,118,219,W,23,14,0,0,26.923076923076923,11,2,0.8,0.875
2023-12-02,219,118,L,14,23,0,0,33.61538461538461,11,2,1.0,0.7142857142857143
2023-12-02,130,148,L,34,35,1,1,39.91666666666666,8,4,0.8571428571428571,0.4
2023-12-02,148,130,W,35,34,0,0,38.30769230769231,10,3,0.8571428571428571,0.6666666666666666
2023-12-02,160,214,L,21,49,0,0,29.46153846153846,9,4,0.8571428571428571,0.5
2023-12-02,214,160,W,49,21,0,0,36.15384615384615,12,1,1.0,0.8571428571428571
2023-12-02,175,225,L,13,41,0,0,28.153846153846157,9,4,0.7142857142857143,0.6666666666666666
2023-12-02,225,175,W,41,13,1,1,30.46153846153846,10,3,1.0,0.5714285714285714
2023-12-02,179,222,W,26,14,0,0,40.61538461538461,11,2,1.0,0.7142857142857143
2023-12-02,222,179,L,14,26,1,0,26.846153846153847,11,2,0.75,1.0
2023-12-02,180,190,L,24,34,0,0,30.53846153846154,8,5,0.8,0.5
2023-12-02,190,180,W,34,24,1,1,24.58333333333333,10,2,0.8571428571428571,0.8
2023-12-02,242,260,W,45,28,1,1,33.583333333333336,10,2,1.0,0.6666666666666666
2023-12-02,260,242,L,28,45,0,0,32.0,8,5,0.8571428571428571,0.3333333333333333
2023-12-08,67,129,L,28,35,0,0,27.384615384615383,10,3,1.0,0.5714285714285714
2023-12-08,129,67,W,35,28,1,0,32.30769230769231,12,1,1.0,0.8
2023-12-09,83,225,L,22,30,1,0,32.30769230769231,9,4,0.6666666666666666,0.7142857142857143
2023-12-09,225,83,W,30,22,0,0,30.428571428571427,11,3,1.0,0.625
2023-12-09,148,190,W,45,17,0,0,38.785714285714285,11,3,0.8571428571428571,0.7142857142857143
2023-12-09,190,148,L,17,45,1,0,24.0,10,3,0.75,0.8
2023-12-09,191,242,W,23,12,1,0,36.76923076923077,13,0,1.0,1.0
2023-12-09,242,191,L,12,23,0,0,31.923076923076923,10,3,1.0,0.5714285714285714
2023-12-15,191,225,W,59,0,1,0,38.35714285714285,14,0,1.0,1.0
2023-12-15,225,191,L,0,59,0,0,28.4,11,4,1.0,0.5555555555555556
2023-12-16,8,118,W,13,9,0,1,33.214285714285715,9,5,0.8333333333333334,0.5
2023-12-16,118,8,L,9,13,0,1,25.642857142857142,11,3,0.8,0.7777777777777778
2023-12-16,20,228,L,22,35,0,1,32.142857142857146,8,6,0.8333333333333334,0.375
2023-12-16,228,20,W,35,22,0,1,26.46153846153846,8,5,0.6666666666666666,0.5714285714285714
2023-12-16,29,217,L,14,34,0,1,30.23076923076923,6,7,0.5,0.4285714285714285
2023-12-16,217,29,W,34,14,0,1,27.384615384615383,7,6,0.6666666666666666,0.4285714285714285
2023-12-16,60,81,W,30,26,0,1,30.615384615384617,12,1,1.0,0.875
2023-12-16,81,60,L,26,30,0,1,28.5,6,6,1.0,0.25
2023-12-16,66,140,W,37,10,0,1,30.46153846153846,9,4,0.8333333333333334,0.5714285714285714
2023-12-16,140,66,L,10,37,0,1,27.466666666666665,10,5,0.8333333333333334,0.5555555555555556
2023-12-16,71,157,L,21,41,0,1,30.153846153846157,6,7,0.8333333333333334,0.1428571428571428
2023-12-16,157,71,W,41,21,0,1,24.307692307692307,10,3,0.8333333333333334,0.7142857142857143
2023-12-16,92,106,W,34,31,0,1,30.153846153846157,9,4,0.8333333333333334,0.5714285714285714
2023-12-16,106,92,L,31,34,0,1,32.15384615384615,6,7,0.6666666666666666,0.2857142857142857
2023-12-16,129,148,W,31,29,1,0,32.214285714285715,13,1,1.0,0.8
2023-12-16,148,129,L,29,31,0,0,38.13333333333333,11,4,0.8571428571428571,0.625
2023-12-18,161,253,L,35,38,0,1,23.846153846153847,6,7,0.6666666666666666,0.2857142857142857
2023-12-18,253,161,W,38,35,0,1,30.46153846153846,8,5,0.6666666666666666,0.5714285714285714
2023-12-19,111,235,L,17,35,0,1,22.76923076923077,6,7,0.8333333333333334,0.1428571428571428
2023-12-19,235,111,W,35,17,0,1,31.923076923076923,9,4,0.8333333333333334,0.5714285714285714
2023-12-21,192,205,W,45,0,0,1,31.923076923076923,7,6,0.6666666666666666,0.4285714285714285
2023-12-21,205,192,L,0,45,0,1,23.53846153846154,6,7,0.6666666666666666,0.2857142857142857
2023-12-22,73,227,W,30,17,0,1,31.07692307692308,7,6,0.5,0.5714285714285714
2023-12-22,227,73,L,17,30,0,1,31.307692307692307,6,7,0.6666666666666666,0.2857142857142857
2023-12-23,2,93,W,31,21,0,1,27.846153846153847,9,4,0.8,0.625
2023-12-23,93,2,L,21,31,0,1,34.07692307692308,11,2,0.8333333333333334,0.8571428571428571
2023-12-23,12,152,L,19,21,0,1,27.07692307692308,6,7,0.6666666666666666,0.2857142857142857
2023-12-23,152,12,W,21,19,0,1,24.923076923076923,7,6,0.5,0.5714285714285714
2023-12-23,39,186,W,24,14,0,1,27.692307692307693,8,5,0.6666666666666666,0.5714285714285714
2023-12-23,186,39,L,14,24,0,1,31.846153846153847,7,6,0.6666666666666666,0.4285714285714285
2023-12-23,51,221,W,17,10,0,1,26.923076923076923,8,5,0.8571428571428571,0.3333333333333333
2023-12-23,221,51,L,10,17,0,1,29.642857142857142,11,3,0.8571428571428571,0.7142857142857143
2023-12-23,57,187,L,10,59,0,1,19.53846153846154,6,7,0.8333333333333334,0.1428571428571428
2023-12-23,187,57,W,59,10,1,1,33.07692307692308,7,6,0.7142857142857143,0.3333333333333333
2023-12-23,72,236,W,45,22,0,1,27.23076923076923,7,6,0.5,0.5714285714285714
2023-12-23,236,72,L,22,45,0,1,33.15384615384615,6,7,0.5,0.4285714285714285
2023-12-23,155,238,W,14,7,0,1,22.07692307692308,8,5,0.8333333333333334,0.4285714285714285
2023-12-23,238,155,L,7,14,0,1,23.153846153846157,8,5,0.8571428571428571,0.3333333333333333
2023-12-26,22,123,L,24,30,0,1,26.153846153846157,7,6,0.6,0.5
2023-12-26,123,22,W,30,24,0,1,20.923076923076923,6,7,0.5714285714285714,0.3333333333333333
2023-12-26,94,231,W,49,36,0,1,34.76923076923077,9,4,0.7142857142857143,0.6666666666666666
2023-12-26,231,94,L,36,49,0,1,34.42857142857143,9,5,0.7142857142857143,0.5714285714285714
2023-12-26,174,216,L,21,45,0,1,29.53846153846154,6,7,0.5714285714285714,0.3333333333333333
2023-12-26,216,174,W,45,21,0,1,36.69230769230769,8,5,0.8333333333333334,0.4285714285714285
2023-12-27,108,232,L,28,42,0,1,30.714285714285715,10,4,0.8571428571428571,0.5714285714285714
2023-12-27,232,108,W,42,28,0,1,41.84615384615385,8,5,0.5714285714285714,0.6666666666666666
2023-12-27,146,250,L,10,30,0,1,34.53846153846154,8,5,0.8571428571428571,0.3333333333333333
2023-12-27,250,146,W,30,10,0,1,31.46153846153846,9,4,0.8333333333333334,0.5714285714285714
2023-12-27,160,212,W,31,23,0,1,29.571428571428573,10,4,0.8571428571428571,0.5714285714285714
2023-12-27,212,160,L,23,31,0,1,33.30769230769231,7,6,0.8571428571428571,0.1666666666666666
2023-12-27,222,244,L,20,41,0,1,26.357142857142858,11,3,0.75,0.8333333333333334
2023-12-27,244,222,W,41,20,0,1,29.53846153846154,7,6,0.6666666666666666,0.4285714285714285
2023-12-28,10,159,W,38,24,0,1,34.61538461538461,10,3,0.8333333333333334,0.7142857142857143
2023-12-28,159,10,L,24,38,0,1,41.69230769230769,10,3,1.0,0.5714285714285714
2023-12-28,21,179,W,23,14,0,1,24.846153846153847,7,6,0.4285714285714285,0.6666666666666666
2023-12-28,179,21,L,14,23,0,1,38.71428571428572,11,3,1.0,0.625
2023-12-28,95,134,W,28,19,0,1,37.07692307692308,9,4,0.8571428571428571,0.5
2023-12-28,134,95,L,19,28,0,1,26.23076923076923,9,4,0.7142857142857143,0.6666666666666666
2023-12-28,119,177,L,24,31,0,1,31.46153846153846,7,6,0.7142857142857143,0.3333333333333333
2023-12-28,177,119,W,31,24,0,1,23.23076923076923,7,6,0.7142857142857143,0.3333333333333333
2023-12-29,38,98,W,38,35,0,1,29.846153846153847,9,4,0.8571428571428571,0.5
2023-12-29,98,38,L,35,38,0,1,29.07692307692308,7,6,0.5714285714285714,0.5
2023-12-29,90,115,L,26,36,0,1,26.23076923076923,7,6,0.5,0.5714285714285714
2023-12-29,115,90,W,36,26,0,1,39.38461538461539,10,3,0.6666666666666666,0.8571428571428571
2023-12-29,127,158,W,14,3,0,1,32.53846153846154,11,2,0.8571428571428571,0.8333333333333334
2023-12-29,158,127,L,3,14,0,1,30.53846153846154,11,2,1.0,0.7142857142857143
2023-12-29,156,164,W,40,8,0,1,39.15384615384615,10,3,0.8333333333333334,0.7142857142857143
2023-12-29,164,156,L,8,40,0,1,31.846153846153847,8,5,0.8333333333333334,0.4285714285714285
2023-12-30,14,112,L,13,31,0,1,26.153846153846157,6,7,0.4285714285714285,0.5
2023-12-30,112,14,W,31,13,0,1,29.692307692307693,8,5,0.5714285714285714,0.6666666666666666
2023-12-30,64,70,L,3,63,0,1,34.57142857142857,13,1,1.0,0.875
2023-12-30,70,64,W,63,3,0,1,40.142857142857146,13,1,1.0,0.8571428571428571
2023-12-30,162,165,W,38,25,0,1,35.07692307692308,11,2,1.0,0.6666666666666666
2023-12-30,165,162,L,25,38,0,1,36.23076923076923,10,3,0.8571428571428571,0.6666666666666666
